name                            ,protocol,src_ips,src_ports,dst_ports,TP ,FP ,UP ,TN     ,FN,UN
2322ee3d829d6d5d3bd98c694a564924,TCP     ,21572  ,18449    ,1        ,994,1  ,1  ,7857289,0 ,0 ,1391122,1085   ,6
233c499813255c56f48412527c597520,TCP     ,6176   ,5889     ,1        ,959,10 ,1  ,4279133,0 ,0 ,1521773,4263518,23
24ef523add9c0f81ef6eaa4acbe7e8fa,TCP     ,14256  ,12802    ,1        ,399,543,1  ,397866 ,0 ,0 ,1568430,8250447,2
25dfa5bdefd51d26c18f8a184ddd1956,TCP     ,5905   ,5621     ,1        ,992,1  ,1  ,8228054,0 ,0 ,1414777,1402   ,15
25f946c0727f84b2f0772cbe1425e0f4,TCP     ,24730  ,20552    ,1        ,851,87 ,1  ,1063056,0 ,0 ,1541849,7531174,42
26d9ccb748258b7ffced4190fdaf32ad,UDP     ,84     ,1        ,84       ,84 ,1  ,84 ,2156818,0 ,0 ,3135266,36456  ,26
28e6e65b854158d6721d0151943c148f,TCP     ,6588   ,6274     ,1        ,893,26 ,1  ,4372654,0 ,0 ,1538551,4353749,11
2a515a5447e0770c541eb28115b7b968,TCP     ,13069  ,11830    ,1        ,432,28 ,1  ,2156377,0 ,0 ,1550082,6495794,30
2aea4762adb27fef7e85e8db571ed5cd,TCP     ,7121   ,6741     ,1        ,826,1  ,1  ,8183103,0 ,0 ,1395580,0      ,4
2bf238448118adaa7dc3695830b084af,UDP     ,24     ,1        ,292      ,24 ,1  ,292,993574 ,0 ,0 ,3135266,3066   ,40
2cfc6e2d2b3f746f290fa07cd5f00a36,TCP     ,1779   ,1999     ,1        ,944,45 ,1  ,816298 ,0 ,0 ,2036472,7449783,23
2e72ed77eef73c62fc85c49a13a09b20,TCP     ,8026   ,7507     ,1        ,766,177,1  ,0      ,0 ,0 ,0      ,0      ,0
2ea180355c6612d69993431075783e86,UDP     ,6      ,1        ,135      ,6  ,1  ,135,1170727,0 ,0 ,3135266,0      ,3
2ea750d2b68231e4ad9879b07826bc45,TCP     ,10991  ,10128    ,1        ,167,823,1  ,397380 ,0 ,0 ,1509186,8269239,12
327c4fea908ad500186f3b281ffd9c85,UDP     ,18     ,1        ,800      ,18 ,1  ,800,0      ,0 ,0 ,0      ,0      ,0
3301b2c6bccac62779ec816a372e8641,UDP     ,11     ,1        ,11       ,11 ,1  ,11 ,2488704,0 ,0 ,2946215,48253  ,21
33ae09c9c41578df56377e981ba2b9b0,TCP     ,11893  ,10867    ,1        ,525,54 ,1  ,2156088,0 ,0 ,1512282,6209018,12
33bd295fd9249d26cd64cabb2a38b01b,UDP     ,2      ,1        ,78       ,2  ,1  ,78 ,1524925,0 ,0 ,3135266,23826  ,21
342c8dc47de54c7a8227912526dffb79,TCP     ,1899   ,2039     ,1        ,973,14 ,1  ,625894 ,0 ,0 ,2031882,7694199,14
3523f48841358c9b44211cf5a121fea3,TCP     ,66295  ,41785    ,1        ,382,1  ,1  ,8133494,0 ,0 ,1569689,0      ,17
354c40642f97b7fbabaf3a173ec44262,UDP     ,6      ,1        ,6        ,6  ,1  ,6  ,2495028,0 ,0 ,2689199,0      ,37
3669b53dd11909bb8b5f853c82910fd1,TCP     ,31653  ,25074    ,1        ,616,39 ,1  ,2155263,0 ,0 ,1568529,6517121,33
369908ecd451ad538aeafb9b595e09eb,TCP     ,12046  ,10974    ,1        ,148,719,1  ,414612 ,0 ,0 ,1546947,8263455,36
3706b4fd3c92194e6116cb0f40e6c93b,TCP     ,5896   ,5635     ,1        ,977,17 ,1  ,4197484,0 ,0 ,1527184,4430417,33
380b2fa846c7b041de49fd565bc4b231,UDP     ,11     ,1        ,11       ,11 ,1  ,11 ,2874589,0 ,0 ,2120264,0      ,5
38aa4663e153972e6b63317631dfbb7f,TCP     ,15636  ,13922    ,1        ,359,459,1  ,368494 ,0 ,0 ,1536868,8356967,15
3b79981e8f1f92219add8c943c77d007,UDP     ,12     ,1        ,275      ,12 ,1  ,275,1677283,0 ,0 ,3135266,7890   ,6
3dac5ef83a9e34371bd7c3c0733cd36b,TCP     ,6952   ,6580     ,1        ,879,10 ,1  ,4296904,0 ,0 ,1493543,4287218,45
3e04da1987736f143f2a69ca98ac95cc,UDP     ,11     ,1        ,178      ,11 ,1  ,178,1542693,0 ,0 ,3135266,8667   ,16
402db11d6885de5d2c0fed4982321120,TCP     ,14714  ,13166    ,1        ,373,467,1  ,339727 ,0 ,0 ,1546035,8382544,21
41f6d916c442e0541cbf0da832cff54a,TCP     ,6719   ,6397     ,1        ,877,10 ,1  ,4372017,0 ,0 ,1567120,4220481,27
424ffcf42e438f67894582d8cef6dd4e,UDP     ,7      ,1        ,7        ,7  ,1  ,7  ,3177209,0 ,0 ,2757884,0      ,22
42c3016683437deb382d8fdabd438d14,TCP     ,33746  ,26332    ,1        ,640,22 ,1  ,2165794,0 ,0 ,1515960,6514652,33
4438d16f17dbe7e31d69305dd7892080,UDP     ,7      ,1        ,7        ,7  ,1  ,7  ,2849417,0 ,0 ,2393840,0      ,4
44d4d7003771cd49b724bbbff150fb06,UDP     ,6      ,1        ,6        ,6  ,1  ,6  ,3752521,0 ,0 ,1636621,0      ,11
45cb858201114ef20e94ce24ba917d8d,UDP     ,8      ,1        ,8        ,8  ,1  ,8  ,2602406,0 ,0 ,2820539,0      ,71
475db014220dd39dc0dab8ccfc74c613,TCP     ,16631  ,14700    ,1        ,367,302,1  ,316396 ,0 ,0 ,1507234,8265390,22
48c48a867ca52d948973303bc721b39f,UDP     ,1099   ,13       ,1        ,968,13 ,1  ,2436259,0 ,0 ,3104985,38720  ,29
49a83253667d7f3ae8d59f195fc01a93,TCP     ,6710   ,6392     ,1        ,874,25 ,1  ,2048873,0 ,0 ,1520379,6385049,16
4d3c20881eb221dfdecab6e910af2512,TCP     ,12899  ,11736    ,1        ,152,623,1  ,355151 ,0 ,0 ,1505257,8315194,75
4e1067343d6f34f8a3729d54382034a3,TCP     ,13172  ,11952    ,1        ,146,625,1  ,383496 ,0 ,0 ,1518837,8316601,10
4ec7852e4c729d611323013f1afe775b,TCP     ,1784   ,2004     ,1        ,948,45 ,1  ,802484 ,0 ,0 ,1988394,7325264,17
503ea47c2b9f49dd62a2b80637a2256e,TCP     ,21741  ,18455    ,1        ,272,121,1  ,1069416,0 ,0 ,1543689,7547355,12
524daa91009bad8692f7770dc61beb72,UDP     ,16     ,1        ,282      ,16 ,1  ,282,1974926,0 ,0 ,3135266,6475   ,33
53a2d63780a514261970a776520c571c,UDP     ,5      ,1        ,71       ,5  ,1  ,71 ,2596169,0 ,0 ,2581756,0      ,14
54b4ae9dbe1d21ecb25ce06b431ce719,TCP     ,5657   ,5425     ,1        ,955,10 ,1  ,4402423,0 ,0 ,1477326,4278374,6
54d639d921ceef8060eb804a5672749b,UDP     ,4      ,1        ,122      ,4  ,1  ,122,3740965,0 ,0 ,3135266,5804   ,2
55e711623f86622365194f1ee1fb9a7e,UDP     ,3      ,1        ,51       ,3  ,1  ,51 ,1805247,0 ,0 ,3135266,70794  ,16
565f16c101f6e26f25cbdc0f0258e04b,UDP     ,12     ,1        ,310      ,12 ,1  ,310,1255415,0 ,0 ,3135266,0      ,16
5745d17a8591ba66f264c19a9aa00320,UDP     ,6      ,1        ,225      ,6  ,1  ,225,3444558,0 ,0 ,2758836,13016  ,11
